289521,1,AddUsers&Resp,10/19/2017 11:55:13 AM,Passed,10/19/2017 11:50:22 AM,basic.step,GeneralScenarios,,,,
"Page",Record ID,Playback Time (sec),Result,"Summary",Type,
"Click textField(""@name='USER_RESP_RESPONSIBILITY_NAME_1'"") ",,653,Passed,"",ft.action,
"ClickToolbarButton window(""@name='USER_WINDOW'"") New",,334,Passed,"",ft.action,
"OpenDialog textField(""@name='USER_RESP_RESPONSIBILITY_NAME_1'"")",,1858,Passed,"",ft.action,
"Find listOfValues(""forms:listOfValues"") Purchasing Super User",,809,Passed,"",ft.action,
"Select listOfValues(""forms:listOfValues"") Purchasing Super User",,1222,Passed,"",ft.action,
"Think: 5 (sec).",,5022,Passed,"",basic.comment,
"ClickToolbarButton window(""@name='USER_WINDOW'"") Save",,2938,Passed,"",ft.action,
"Call Function: EBS_Reusable_Methods.addResponsibility",,9399,Passed,"",basic.stepGroup,
"Click textField(""@name='USER_RESP_RESPONSIBILITY_NAME_1'"") ",,436,Passed,"",ft.action,
"ClickToolbarButton window(""@name='USER_WINDOW'"") New",,363,Passed,"",ft.action,
"OpenDialog textField(""@name='USER_RESP_RESPONSIBILITY_NAME_1'"")",,1194,Passed,"",ft.action,
"Find listOfValues(""forms:listOfValues"") System Administration",,798,Passed,"",ft.action,
"Select listOfValues(""forms:listOfValues"") System Administration",,833,Passed,"",ft.action,
"Think: 5 (sec).",,5039,Passed,"",basic.comment,
"ClickToolbarButton window(""@name='USER_WINDOW'"") Save",,483,Passed,"",ft.action,
"Call Function: EBS_Reusable_Methods.addResponsibility",,18530,Passed,"",basic.stepGroup,
"Click textField(""@name='USER_RESP_RESPONSIBILITY_NAME_1'"") ",,315,Passed,"",ft.action,
"ClickToolbarButton window(""@name='USER_WINDOW'"") New",,614,Passed,"",ft.action,
"OpenDialog textField(""@name='USER_RESP_RESPONSIBILITY_NAME_1'"")",,841,Passed,"",ft.action,
"Find listOfValues(""forms:listOfValues"") Payables Manager",,10320,Passed,"",ft.action,
"Select listOfValues(""forms:listOfValues"") Payables Manager",,712,Passed,"",ft.action,
"Think: 5 (sec).",,5013,Passed,"",basic.comment,
"ClickToolbarButton window(""@name='USER_WINDOW'"") Save",,461,Passed,"",ft.action,
"Call Function: EBS_Reusable_Methods.addResponsibility",,9417,Passed,"",basic.stepGroup,
"Click textField(""@name='USER_RESP_RESPONSIBILITY_NAME_1'"") ",,315,Passed,"",ft.action,
"ClickToolbarButton window(""@name='USER_WINDOW'"") New",,620,Passed,"",ft.action,
"OpenDialog textField(""@name='USER_RESP_RESPONSIBILITY_NAME_1'"")",,1850,Passed,"",ft.action,
"Find listOfValues(""forms:listOfValues"") Project Billing Super User",,289,Passed,"",ft.action,
"Select listOfValues(""forms:listOfValues"") Project Billing Super User",,611,Passed,"",ft.action,
"Think: 5 (sec).",,5034,Passed,"",basic.comment,
"ClickToolbarButton window(""@name='USER_WINDOW'"") Save",,430,Passed,"",ft.action,
"Call Function: EBS_Reusable_Methods.addResponsibility",,10249,Passed,"",basic.stepGroup,
"Click textField(""@name='USER_RESP_RESPONSIBILITY_NAME_1'"") ",,315,Passed,"",ft.action,
"ClickToolbarButton window(""@name='USER_WINDOW'"") New",,620,Passed,"",ft.action,
"OpenDialog textField(""@name='USER_RESP_RESPONSIBILITY_NAME_1'"")",,1764,Passed,"",ft.action,
"Find listOfValues(""forms:listOfValues"") Fixed Assets Manager",,798,Passed,"",ft.action,
"Select listOfValues(""forms:listOfValues"") Fixed Assets Manager",,763,Passed,"",ft.action,
"Think: 5 (sec).",,5018,Passed,"",basic.comment,
"ClickToolbarButton window(""@name='USER_WINDOW'"") Save",,703,Passed,"",ft.action,
"Call Function: EBS_Reusable_Methods.addResponsibility",,60520,Passed,"",basic.stepGroup,
"Click textField(""@name='USER_RESP_RESPONSIBILITY_NAME_1'"") ",,311,Passed,"",ft.action,
"ClickToolbarButton window(""@name='USER_WINDOW'"") New",,724,Passed,"",ft.action,
"OpenDialog textField(""@name='USER_RESP_RESPONSIBILITY_NAME_1'"")",,1933,Passed,"",ft.action,
"Find listOfValues(""forms:listOfValues"") General Ledger SuperUser",,286,Passed,"",ft.action,
"Select listOfValues(""forms:listOfValues"") General Ledger SuperUser",,31128,Passed,"",ft.action,
"Think: 5 (sec).",,5017,Passed,"",basic.comment,
"ClickToolbarButton window(""@name='USER_WINDOW'"") Save",,20807,Passed,"",ft.action,
"Call Function: EBS_Reusable_Methods.addResponsibility",,10323,Passed,"",basic.stepGroup,
"Click textField(""@name='USER_RESP_RESPONSIBILITY_NAME_1'"") ",,336,Passed,"",ft.action,
"ClickToolbarButton window(""@name='USER_WINDOW'"") New",,656,Passed,"",ft.action,
"OpenDialog textField(""@name='USER_RESP_RESPONSIBILITY_NAME_1'"")",,1803,Passed,"",ft.action,
"Find listOfValues(""forms:listOfValues"") Receivables Manager",,824,Passed,"",ft.action,
"Select listOfValues(""forms:listOfValues"") Receivables Manager",,701,Passed,"",ft.action,
"Think: 5 (sec).",,5033,Passed,"",basic.comment,
"ClickToolbarButton window(""@name='USER_WINDOW'"") Save",,716,Passed,"",ft.action,
"Call Function: EBS_Reusable_Methods.addResponsibility",,9514,Passed,"",basic.stepGroup,
"Click textField(""@name='USER_RESP_RESPONSIBILITY_NAME_1'"") ",,316,Passed,"",ft.action,
"ClickToolbarButton window(""@name='USER_WINDOW'"") New",,619,Passed,"",ft.action,
"OpenDialog textField(""@name='USER_RESP_RESPONSIBILITY_NAME_1'"")",,1938,Passed,"",ft.action,
"Find listOfValues(""forms:listOfValues"") Tax Managers",,292,Passed,"",ft.action,
"Select listOfValues(""forms:listOfValues"") Tax Managers",,612,Passed,"",ft.action,
"Think: 5 (sec).",,5020,Passed,"",basic.comment,
"ClickToolbarButton window(""@name='USER_WINDOW'"") Save",,475,Passed,"",ft.action,
"Finish Total (sec)",,52,Passed,"",basic.finish,
