278581,1,APInvManualHold&Release,10/26/2017 11:50:02 AM,Passed,10/26/2017 11:45:23 AM,basic.step,AP Sceanrios,,,,
"Page",Record ID,Playback Time (sec),Result,"Summary",Type,
"SelectItem tab(""@name='TAB_INVOICE_SUM_REGIONS'"") 3 Holds",,1048,Passed,"",ft.action,
"Call Function: EBS_Reusable_Methods.GetText",,257,Passed,"",basic.stepGroup,
"Info",,1,Passed,"Comments: Text: Payment issue with invoice",basic.comment,
"Call Function: EBS_Reusable_Methods.GetText",,237,Passed,"",basic.stepGroup,
"Info",,0,Passed,"Comments: Text: OATSUSER",basic.comment,
"Info",,0,Passed,"Comments: Hold Reason is Payment issue with invoice",basic.comment,
"Click button(""@name='AP_HOLDS_CONTROL_ACTION_BUTTON_0'"")",,2410,Passed,"",ft.action,
"OpenDialog textField(""@name='AP_HOLD_RELEASES_RELEASE_NAME_0'"")",,1113,Passed,"",ft.action,
"Click button(""@name='AP_HOLD_RELEASES_OK_BUTTON_0'"")",,5147,Passed,"",ft.action,
"Call Function: EBS_Reusable_Methods.GetText",,251,Passed,"",basic.stepGroup,
"Info",,0,Passed,"Comments: Text: Validated",basic.comment,
"Reported Pass",,0,Passed,"Comments: Invoice gotValidated",basic.comment,
"Click button(""@name='INV_SUM_CONTROL_ACTIONS_0'"")",,2661,Passed,"",ft.action,
"Think: 10 (sec).",,10022,Passed,"",basic.comment,
"Check checkBox(""@name='INV_SUM_ACTIONS_CREATE_ACCOUNTING_0'"") true",,890,Passed,"",ft.action,
"SelectItem radioGroup(""@name='INV_SUM_ACTIONS_ACCOUNTING_DETAILS_FINAL_POST_0'"")",,1188,Passed,"",ft.action,
"Click button(""@name='INV_SUM_ACTIONS_OK_BUTTON_0'"")",,6109,Passed,"",ft.action,
"ClickButton choiceBox(""forms:choiceBox"") OK",,3300,Passed,"",ft.action,
"Call Function: EBS_Reusable_Methods.GetText",,269,Passed,"",basic.stepGroup,
"Info",,1,Passed,"Comments: Text: Yes",basic.comment,
"Reported Pass",,0,Passed,"Comments: Invoice is Accounted sucessfully",basic.comment,
"Finish Total (sec)",,28,Passed,"",basic.finish,
